# started on Thu Oct 12 22:53:57 2023

     0.500522091;41.25;Joules;power/energy-pkg/;500539132;100.00;;
     0.500522091;5.51;Joules;power/energy-ram/;500534093;100.00;;
     1.001143090;41.29;Joules;power/energy-pkg/;500599478;100.00;;
     1.001143090;5.60;Joules;power/energy-ram/;500598234;100.00;;
     1.501497777;38.25;Joules;power/energy-pkg/;500520002;100.00;;
     1.501497777;5.38;Joules;power/energy-ram/;500521403;100.00;;
     2.002258634;19.24;Joules;power/energy-pkg/;500585731;100.00;;
     2.002258634;3.76;Joules;power/energy-ram/;500587149;100.00;;
     2.502903542;18.23;Joules;power/energy-pkg/;500633561;100.00;;
     2.502903542;3.74;Joules;power/energy-ram/;500633524;100.00;;
     3.003541035;20.18;Joules;power/energy-pkg/;500620662;100.00;;
     3.003541035;3.84;Joules;power/energy-ram/;500620279;100.00;;
     3.504174548;20.33;Joules;power/energy-pkg/;500622769;100.00;;
     3.504174548;3.64;Joules;power/energy-ram/;500623304;100.00;;
     4.004820606;18.08;Joules;power/energy-pkg/;500632664;100.00;;
     4.004820606;3.59;Joules;power/energy-ram/;500632805;100.00;;
     4.505453906;19.91;Joules;power/energy-pkg/;500617482;100.00;;
     4.505453906;3.76;Joules;power/energy-ram/;500616931;100.00;;
     5.006083464;18.09;Joules;power/energy-pkg/;500619538;100.00;;
     5.006083464;3.60;Joules;power/energy-ram/;500620519;100.00;;
     5.506735863;17.74;Joules;power/energy-pkg/;500638157;100.00;;
     5.506735863;3.63;Joules;power/energy-ram/;500637934;100.00;;
     6.007384136;18.50;Joules;power/energy-pkg/;500635777;100.00;;
     6.007384136;3.63;Joules;power/energy-ram/;500635949;100.00;;
     6.508036434;18.65;Joules;power/energy-pkg/;500637289;100.00;;
     6.508036434;3.58;Joules;power/energy-ram/;500637222;100.00;;
     7.008656885;18.27;Joules;power/energy-pkg/;500587244;100.00;;
     7.008656885;3.81;Joules;power/energy-ram/;500585757;100.00;;
     7.509260463;18.82;Joules;power/energy-pkg/;500606031;100.00;;
     7.509260463;3.70;Joules;power/energy-ram/;500606666;100.00;;
     8.009451610;18.22;Joules;power/energy-pkg/;500175606;100.00;;
     8.009451610;3.56;Joules;power/energy-ram/;500175268;100.00;;
     8.510063461;22.56;Joules;power/energy-pkg/;500599256;100.00;;
     8.510063461;3.74;Joules;power/energy-ram/;500599619;100.00;;
     9.010697074;19.48;Joules;power/energy-pkg/;500620842;100.00;;
     9.010697074;3.60;Joules;power/energy-ram/;500620787;100.00;;
     9.511327300;18.87;Joules;power/energy-pkg/;500615029;100.00;;
     9.511327300;3.71;Joules;power/energy-ram/;500614674;100.00;;
    10.011963441;18.50;Joules;power/energy-pkg/;500625497;100.00;;
    10.011963441;3.39;Joules;power/energy-ram/;500626061;100.00;;
    10.512603625;17.57;Joules;power/energy-pkg/;500626358;100.00;;
    10.512603625;3.47;Joules;power/energy-ram/;500626439;100.00;;
    11.013240658;18.98;Joules;power/energy-pkg/;500620635;100.00;;
    11.013240658;3.73;Joules;power/energy-ram/;500620157;100.00;;
    11.513447833;18.09;Joules;power/energy-pkg/;500185598;100.00;;
    11.513447833;3.63;Joules;power/energy-ram/;500184556;100.00;;
    12.014031944;20.08;Joules;power/energy-pkg/;500579363;100.00;;
    12.014031944;3.84;Joules;power/energy-ram/;500580626;100.00;;
    12.514663621;19.55;Joules;power/energy-pkg/;500607926;100.00;;
    12.514663621;3.63;Joules;power/energy-ram/;500606207;100.00;;
    13.015236096;21.94;Joules;power/energy-pkg/;500558706;100.00;;
    13.015236096;4.16;Joules;power/energy-ram/;500559336;100.00;;
    13.515849891;30.83;Joules;power/energy-pkg/;500611414;100.00;;
    13.515849891;4.88;Joules;power/energy-ram/;500612687;100.00;;
    14.016495554;18.50;Joules;power/energy-pkg/;500636421;100.00;;
    14.016495554;3.63;Joules;power/energy-ram/;500636942;100.00;;
    14.517143618;18.86;Joules;power/energy-pkg/;500631347;100.00;;
    14.517143618;3.54;Joules;power/energy-ram/;500630749;100.00;;
    15.017462002;17.62;Joules;power/energy-pkg/;500306100;100.00;;
    15.017462002;3.50;Joules;power/energy-ram/;500306707;100.00;;
    15.518099763;20.96;Joules;power/energy-pkg/;500620648;100.00;;
    15.518099763;3.60;Joules;power/energy-ram/;500619783;100.00;;
    16.018756070;17.20;Joules;power/energy-pkg/;500645432;100.00;;
    16.018756070;3.53;Joules;power/energy-ram/;500645817;100.00;;
    16.519395816;18.63;Joules;power/energy-pkg/;500624328;100.00;;
    16.519395816;3.62;Joules;power/energy-ram/;500624047;100.00;;
    17.020036310;17.27;Joules;power/energy-pkg/;500628728;100.00;;
    17.020036310;3.67;Joules;power/energy-ram/;500629091;100.00;;
    17.520674617;18.66;Joules;power/energy-pkg/;500623287;100.00;;
    17.520674617;3.62;Joules;power/energy-ram/;500623068;100.00;;
    18.021310111;17.34;Joules;power/energy-pkg/;500622803;100.00;;
    18.021310111;3.55;Joules;power/energy-ram/;500623149;100.00;;
    18.521947600;18.56;Joules;power/energy-pkg/;500610355;100.00;;
    18.521947600;3.62;Joules;power/energy-ram/;500608438;100.00;;
    19.022550455;19.65;Joules;power/energy-pkg/;500593711;100.00;;
    19.022550455;3.69;Joules;power/energy-ram/;500594128;100.00;;
    19.523152729;19.36;Joules;power/energy-pkg/;500598823;100.00;;
    19.523152729;3.93;Joules;power/energy-ram/;500600411;100.00;;
    20.023797063;17.54;Joules;power/energy-pkg/;500632209;100.00;;
    20.023797063;3.70;Joules;power/energy-ram/;500632549;100.00;;
    20.524446476;17.52;Joules;power/energy-pkg/;500636000;100.00;;
    20.524446476;3.59;Joules;power/energy-ram/;500635892;100.00;;
    21.025096591;17.37;Joules;power/energy-pkg/;500635912;100.00;;
    21.025096591;3.56;Joules;power/energy-ram/;500635303;100.00;;
    21.525462139;17.25;Joules;power/energy-pkg/;500350792;100.00;;
    21.525462139;3.55;Joules;power/energy-ram/;500350901;100.00;;
    22.026091934;17.53;Joules;power/energy-pkg/;500616568;100.00;;
    22.026091934;3.44;Joules;power/energy-ram/;500616718;100.00;;
    22.526733223;17.49;Joules;power/energy-pkg/;500627881;100.00;;
    22.526733223;3.53;Joules;power/energy-ram/;500627569;100.00;;
    23.027373761;17.29;Joules;power/energy-pkg/;500627019;100.00;;
